F	M	total	prop_M
13.0	0.0	13.0	0.0
22.0	0.0	22.0	0.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
0.0	62.0	62.0	1.0
17.0	0.0	17.0	0.0
6.0	0.0	6.0	0.0
5.0	0.0	5.0	0.0
0.0	6.0	6.0	1.0
0.0	5.0	5.0	1.0
0.0	21.0	21.0	1.0
0.0	8619.0	8619.0	1.0
63.0	0.0	63.0	0.0
6.0	0.0	6.0	0.0
0.0	5.0	5.0	1.0
0.0	11.0	11.0	1.0
0.0	339.0	339.0	1.0
10.0	0.0	10.0	0.0
10.0	0.0	10.0	0.0
0.0	99.0	99.0	1.0
0.0	497.0	497.0	1.0
0.0	134.0	134.0	1.0
0.0	6.0	6.0	1.0
0.0	26.0	26.0	1.0
2548.0	0.0	2548.0	0.0
12094.0	0.0	12094.0	0.0
14.0	0.0	14.0	0.0
0.0	5.0	5.0	1.0
1257.0	0.0	1257.0	0.0
30.0	0.0	30.0	0.0
5.0	0.0	5.0	0.0
0.0	10.0	10.0	1.0
54.0	0.0	54.0	0.0
0.0	1285.0	1285.0	1.0
0.0	33.0	33.0	1.0
0.0	5.0	5.0	1.0
0.0	11.0	11.0	1.0
0.0	5.0	5.0	1.0
5.0	0.0	5.0	0.0
56.0	0.0	56.0	0.0
5.0	0.0	5.0	0.0
0.0	112.0	112.0	1.0
0.0	5.0	5.0	1.0
0.0	548.0	548.0	1.0
0.0	5.0	5.0	1.0
57.0	194720.0	194777.0	0.999707357645
0.0	236.0	236.0	1.0
0.0	122.0	122.0	1.0
44.0	0.0	44.0	0.0
0.0	1223.0	1223.0	1.0
16.0	0.0	16.0	0.0
353.0	0.0	353.0	0.0
0.0	2721.0	2721.0	1.0
0.0	1136.0	1136.0	1.0
0.0	400.0	400.0	1.0
5.0	0.0	5.0	0.0
0.0	1365.0	1365.0	1.0
40.0	0.0	40.0	0.0
170.0	0.0	170.0	0.0
259.0	0.0	259.0	0.0
0.0	17.0	17.0	1.0
0.0	226.0	226.0	1.0
0.0	913.0	913.0	1.0
0.0	15.0	15.0	1.0
0.0	53.0	53.0	1.0
0.0	9.0	9.0	1.0
5.0	0.0	5.0	0.0
240.0	0.0	240.0	0.0
0.0	613.0	613.0	1.0
11.0	0.0	11.0	0.0
225.0	0.0	225.0	0.0
0.0	14.0	14.0	1.0
0.0	6.0	6.0	1.0
0.0	5.0	5.0	1.0
0.0	18.0	18.0	1.0
0.0	6.0	6.0	1.0
5.0	0.0	5.0	0.0
0.0	9286.0	9286.0	1.0
0.0	10.0	10.0	1.0
0.0	545.0	545.0	1.0
0.0	5.0	5.0	1.0
0.0	8187.0	8187.0	1.0
0.0	18.0	18.0	1.0
0.0	62.0	62.0	1.0
0.0	470.0	470.0	1.0
0.0	5.0	5.0	1.0
0.0	10789.0	10789.0	1.0
0.0	110.0	110.0	1.0
0.0	1556.0	1556.0	1.0
0.0	529.0	529.0	1.0
0.0	1327.0	1327.0	1.0
0.0	18595.0	18595.0	1.0
0.0	7.0	7.0	1.0
0.0	124.0	124.0	1.0
0.0	5.0	5.0	1.0
0.0	6.0	6.0	1.0
0.0	22949.0	22949.0	1.0
0.0	235.0	235.0	1.0
0.0	114.0	114.0	1.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
0.0	12886.0	12886.0	1.0
0.0	93.0	93.0	1.0
0.0	5.0	5.0	1.0
0.0	11.0	11.0	1.0
5.0	0.0	5.0	0.0
10.0	0.0	10.0	0.0
0.0	5.0	5.0	1.0
0.0	12853.0	12853.0	1.0
0.0	124.0	124.0	1.0
98.0	0.0	98.0	0.0
10.0	0.0	10.0	0.0
0.0	2178.0	2178.0	1.0
27.0	0.0	27.0	0.0
5.0	0.0	5.0	0.0
0.0	15.0	15.0	1.0
34.0	0.0	34.0	0.0
0.0	358.0	358.0	1.0
0.0	953.0	953.0	1.0
0.0	5.0	5.0	1.0
0.0	125.0	125.0	1.0
0.0	518.0	518.0	1.0
0.0	25.0	25.0	1.0
15.0	0.0	15.0	0.0
55.0	2764.0	2819.0	0.980489535296
5.0	0.0	5.0	0.0
0.0	369.0	369.0	1.0
12.0	0.0	12.0	0.0
0.0	15.0	15.0	1.0
0.0	5.0	5.0	1.0
0.0	510.0	510.0	1.0
5.0	0.0	5.0	0.0
0.0	5.0	5.0	1.0
7.0	0.0	7.0	0.0
0.0	164.0	164.0	1.0
0.0	14.0	14.0	1.0
6.0	0.0	6.0	0.0
0.0	6.0	6.0	1.0
1034.0	0.0	1034.0	0.0
2266.0	0.0	2266.0	0.0
96.0	0.0	96.0	0.0
50.0	0.0	50.0	0.0
2046.0	0.0	2046.0	0.0
33.0	0.0	33.0	0.0
638.0	0.0	638.0	0.0
6.0	0.0	6.0	0.0
49.0	0.0	49.0	0.0
149.0	0.0	149.0	0.0
5.0	0.0	5.0	0.0
10.0	0.0	10.0	0.0
185.0	0.0	185.0	0.0
5.0	0.0	5.0	0.0
79.0	0.0	79.0	0.0
41177.0	151.0	41328.0	0.00365369725126
202.0	0.0	202.0	0.0
235291.0	454.0	235745.0	0.00192580966723
11.0	0.0	11.0	0.0
10.0	0.0	10.0	0.0
21.0	0.0	21.0	0.0
3834.0	0.0	3834.0	0.0
2212.0	0.0	2212.0	0.0
0.0	10.0	10.0	1.0
9.0	0.0	9.0	0.0
18.0	0.0	18.0	0.0
3450.0	1011594.0	1015044.0	0.996601132562
0.0	10.0	10.0	1.0
15.0	27623.0	27638.0	0.999457268977
0.0	8.0	8.0	1.0
0.0	10.0	10.0	1.0
0.0	21.0	21.0	1.0
0.0	69.0	69.0	1.0
63.0	0.0	63.0	0.0
56.0	0.0	56.0	0.0
0.0	361.0	361.0	1.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
5.0	0.0	5.0	0.0
19.0	0.0	19.0	0.0
5.0	0.0	5.0	0.0
34.0	0.0	34.0	0.0
0.0	5.0	5.0	1.0
0.0	22.0	22.0	1.0
0.0	137.0	137.0	1.0
0.0	6.0	6.0	1.0
0.0	340.0	340.0	1.0
0.0	27.0	27.0	1.0
0.0	6.0	6.0	1.0
0.0	10.0	10.0	1.0
15.0	0.0	15.0	0.0
5.0	0.0	5.0	0.0
76.0	0.0	76.0	0.0
92.0	0.0	92.0	0.0
0.0	51.0	51.0	1.0
4743.0	0.0	4743.0	0.0
5.0	0.0	5.0	0.0
0.0	1122.0	1122.0	1.0
0.0	87.0	87.0	1.0
0.0	22.0	22.0	1.0
0.0	12.0	12.0	1.0
0.0	226.0	226.0	1.0
12.0	0.0	12.0	0.0
0.0	16.0	16.0	1.0
0.0	109.0	109.0	1.0
0.0	900.0	900.0	1.0
0.0	264.0	264.0	1.0
0.0	16.0	16.0	1.0
0.0	91.0	91.0	1.0
0.0	23.0	23.0	1.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
0.0	1498.0	1498.0	1.0
0.0	708.0	708.0	1.0
0.0	5.0	5.0	1.0
0.0	11.0	11.0	1.0
6.0	0.0	6.0	0.0
0.0	1232.0	1232.0	1.0
0.0	21.0	21.0	1.0
0.0	38.0	38.0	1.0
0.0	653.0	653.0	1.0
127.0	89302.0	89429.0	0.99857987901
0.0	707.0	707.0	1.0
0.0	4120.0	4120.0	1.0
0.0	6.0	6.0	1.0
0.0	39.0	39.0	1.0
71.0	14021.0	14092.0	0.994961680386
23.0	0.0	23.0	0.0
0.0	15.0	15.0	1.0
0.0	5.0	5.0	1.0
27.0	0.0	27.0	0.0
0.0	11.0	11.0	1.0
0.0	5.0	5.0	1.0
0.0	153.0	153.0	1.0
0.0	483.0	483.0	1.0
0.0	2373.0	2373.0	1.0
0.0	115.0	115.0	1.0
0.0	15.0	15.0	1.0
0.0	244.0	244.0	1.0
0.0	391.0	391.0	1.0
5.0	0.0	5.0	0.0
0.0	12.0	12.0	1.0
10.0	0.0	10.0	0.0
0.0	10.0	10.0	1.0
0.0	35.0	35.0	1.0
0.0	117.0	117.0	1.0
0.0	101.0	101.0	1.0
0.0	75.0	75.0	1.0
0.0	8128.0	8128.0	1.0
0.0	2397.0	2397.0	1.0
0.0	20.0	20.0	1.0
0.0	109.0	109.0	1.0
18.0	46299.0	46317.0	0.999611373794
0.0	405.0	405.0	1.0
0.0	25550.0	25550.0	1.0
0.0	24.0	24.0	1.0
0.0	62.0	62.0	1.0
0.0	18.0	18.0	1.0
0.0	5.0	5.0	1.0
0.0	2711.0	2711.0	1.0
0.0	355.0	355.0	1.0
0.0	307.0	307.0	1.0
0.0	5.0	5.0	1.0
0.0	70.0	70.0	1.0
275.0	181573.0	181848.0	0.998487748009
1544.0	0.0	1544.0	0.0
60.0	0.0	60.0	0.0
0.0	6.0	6.0	1.0
234.0	0.0	234.0	0.0
52.0	0.0	52.0	0.0
266.0	0.0	266.0	0.0
0.0	7.0	7.0	1.0
228.0	15782.0	16010.0	0.985758900687
6201.0	120.0	6321.0	0.0189843379212
0.0	13.0	13.0	1.0
5.0	0.0	5.0	0.0
0.0	118.0	118.0	1.0
0.0	4035.0	4035.0	1.0
406.0	0.0	406.0	0.0
1652.0	0.0	1652.0	0.0
0.0	177.0	177.0	1.0
0.0	1910.0	1910.0	1.0
15540.0	0.0	15540.0	0.0
412.0	0.0	412.0	0.0
11.0	0.0	11.0	0.0
5.0	0.0	5.0	0.0
20.0	1524.0	1544.0	0.987046632124
3957.0	0.0	3957.0	0.0
5.0	0.0	5.0	0.0
0.0	6883.0	6883.0	1.0
0.0	10.0	10.0	1.0
28.0	0.0	28.0	0.0
527.0	5.0	532.0	0.0093984962406
0.0	5.0	5.0	1.0
0.0	11.0	11.0	1.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
0.0	21.0	21.0	1.0
0.0	10.0	10.0	1.0
0.0	260.0	260.0	1.0
33271.0	7.0	33278.0	0.000210349179638
5692.0	0.0	5692.0	0.0
153.0	3314.0	3467.0	0.95586962792
0.0	15.0	15.0	1.0
285.0	0.0	285.0	0.0
99.0	0.0	99.0	0.0
93.0	0.0	93.0	0.0
4416.0	0.0	4416.0	0.0
6313.0	10.0	6323.0	0.00158152775581
66.0	0.0	66.0	0.0
5.0	0.0	5.0	0.0
302.0	0.0	302.0	0.0
5317.0	0.0	5317.0	0.0
23.0	0.0	23.0	0.0
32.0	0.0	32.0	0.0
33.0	0.0	33.0	0.0
94.0	0.0	94.0	0.0
160.0	0.0	160.0	0.0
311.0	0.0	311.0	0.0
144.0	0.0	144.0	0.0
0.0	10.0	10.0	1.0
18.0	7795.0	7813.0	0.997696147447
0.0	5.0	5.0	1.0
6000.0	34.0	6034.0	0.00563473649321
44.0	0.0	44.0	0.0
5.0	0.0	5.0	0.0
0.0	5.0	5.0	1.0
637.0	0.0	637.0	0.0
0.0	16.0	16.0	1.0
0.0	533.0	533.0	1.0
108.0	0.0	108.0	0.0
1006.0	0.0	1006.0	0.0
0.0	17.0	17.0	1.0
0.0	5.0	5.0	1.0
0.0	6.0	6.0	1.0
0.0	5.0	5.0	1.0
1965.0	0.0	1965.0	0.0
5.0	0.0	5.0	0.0
23457.0	0.0	23457.0	0.0
22.0	0.0	22.0	0.0
38.0	0.0	38.0	0.0
0.0	171.0	171.0	1.0
11.0	0.0	11.0	0.0
200.0	0.0	200.0	0.0
0.0	768.0	768.0	1.0
0.0	7.0	7.0	1.0
0.0	110.0	110.0	1.0
0.0	200.0	200.0	1.0
0.0	11.0	11.0	1.0
0.0	539.0	539.0	1.0
0.0	81.0	81.0	1.0
0.0	772.0	772.0	1.0
5.0	0.0	5.0	0.0
0.0	46.0	46.0	1.0
0.0	613.0	613.0	1.0
0.0	10.0	10.0	1.0
0.0	27121.0	27121.0	1.0
0.0	223.0	223.0	1.0
0.0	5.0	5.0	1.0
0.0	270.0	270.0	1.0
0.0	467.0	467.0	1.0
0.0	312.0	312.0	1.0
0.0	345.0	345.0	1.0
0.0	188.0	188.0	1.0
0.0	5.0	5.0	1.0
0.0	157.0	157.0	1.0
0.0	1501.0	1501.0	1.0
0.0	1985.0	1985.0	1.0
0.0	120.0	120.0	1.0
0.0	31.0	31.0	1.0
28.0	0.0	28.0	0.0
80.0	0.0	80.0	0.0
36.0	0.0	36.0	0.0
5.0	0.0	5.0	0.0
162.0	0.0	162.0	0.0
44.0	0.0	44.0	0.0
1055.0	0.0	1055.0	0.0
0.0	868.0	868.0	1.0
0.0	12.0	12.0	1.0
14.0	0.0	14.0	0.0
33.0	0.0	33.0	0.0
257.0	0.0	257.0	0.0
543.0	0.0	543.0	0.0
880.0	0.0	880.0	0.0
317.0	0.0	317.0	0.0
36.0	0.0	36.0	0.0
9682.0	0.0	9682.0	0.0
125.0	0.0	125.0	0.0
4083.0	0.0	4083.0	0.0
72.0	0.0	72.0	0.0
10.0	0.0	10.0	0.0
6.0	0.0	6.0	0.0
10.0	0.0	10.0	0.0
10.0	0.0	10.0	0.0
193.0	0.0	193.0	0.0
5.0	0.0	5.0	0.0
37442.0	79.0	37521.0	0.00210548759361
32645.0	14.0	32659.0	0.000428672035274
6.0	0.0	6.0	0.0
6646.0	0.0	6646.0	0.0
3459.0	0.0	3459.0	0.0
43.0	0.0	43.0	0.0
7.0	0.0	7.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
6.0	0.0	6.0	0.0
85.0	0.0	85.0	0.0
0.0	5.0	5.0	1.0
19.0	0.0	19.0	0.0
14.0	0.0	14.0	0.0
1444.0	0.0	1444.0	0.0
402.0	0.0	402.0	0.0
5.0	0.0	5.0	0.0
32.0	0.0	32.0	0.0
949.0	0.0	949.0	0.0
1115.0	0.0	1115.0	0.0
193.0	0.0	193.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
0.0	10.0	10.0	1.0
0.0	311.0	311.0	1.0
0.0	19.0	19.0	1.0
0.0	87.0	87.0	1.0
0.0	18.0	18.0	1.0
0.0	7.0	7.0	1.0
445943.0	17565.0	463508.0	0.037895786049
4101.0	0.0	4101.0	0.0
5.0	0.0	5.0	0.0
24.0	0.0	24.0	0.0
10.0	0.0	10.0	0.0
0.0	362.0	362.0	1.0
0.0	559.0	559.0	1.0
0.0	23.0	23.0	1.0
1369.0	0.0	1369.0	0.0
41.0	0.0	41.0	0.0
48.0	0.0	48.0	0.0
473.0	0.0	473.0	0.0
425.0	0.0	425.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
87.0	0.0	87.0	0.0
1776.0	0.0	1776.0	0.0
155062.0	36.0	155098.0	0.000232111310268
11.0	0.0	11.0	0.0
33.0	0.0	33.0	0.0
12448.0	0.0	12448.0	0.0
19925.0	0.0	19925.0	0.0
0.0	185.0	185.0	1.0
1263.0	0.0	1263.0	0.0
5400.0	0.0	5400.0	0.0
158319.0	0.0	158319.0	0.0
34.0	0.0	34.0	0.0
6.0	0.0	6.0	0.0
16.0	0.0	16.0	0.0
16.0	0.0	16.0	0.0
61216.0	0.0	61216.0	0.0
5.0	0.0	5.0	0.0
31714.0	0.0	31714.0	0.0
20633.0	0.0	20633.0	0.0
11.0	0.0	11.0	0.0
0.0	559.0	559.0	1.0
0.0	297.0	297.0	1.0
0.0	40.0	40.0	1.0
0.0	6.0	6.0	1.0
11.0	0.0	11.0	0.0
16.0	0.0	16.0	0.0
7.0	0.0	7.0	0.0
15.0	0.0	15.0	0.0
0.0	408.0	408.0	1.0
0.0	5.0	5.0	1.0
0.0	4172.0	4172.0	1.0
0.0	6.0	6.0	1.0
0.0	26.0	26.0	1.0
0.0	1089.0	1089.0	1.0
0.0	6.0	6.0	1.0
0.0	43.0	43.0	1.0
0.0	3343.0	3343.0	1.0
0.0	6.0	6.0	1.0
5.0	0.0	5.0	0.0
0.0	71.0	71.0	1.0
0.0	10.0	10.0	1.0
0.0	39.0	39.0	1.0
0.0	114394.0	114394.0	1.0
0.0	1498.0	1498.0	1.0
0.0	14599.0	14599.0	1.0
113.0	226117.0	226230.0	0.999500508332
0.0	94.0	94.0	1.0
0.0	14.0	14.0	1.0
1377.0	969108.0	970485.0	0.99858112181
0.0	25.0	25.0	1.0
0.0	11719.0	11719.0	1.0
0.0	41.0	41.0	1.0
0.0	10.0	10.0	1.0
8.0	0.0	8.0	0.0
0.0	111.0	111.0	1.0
31.0	0.0	31.0	0.0
6.0	0.0	6.0	0.0
49.0	0.0	49.0	0.0
135.0	0.0	135.0	0.0
0.0	16.0	16.0	1.0
44.0	2149.0	2193.0	0.979936160511
276.0	0.0	276.0	0.0
511.0	0.0	511.0	0.0
224.0	0.0	224.0	0.0
5.0	0.0	5.0	0.0
0.0	6.0	6.0	1.0
0.0	311.0	311.0	1.0
0.0	6.0	6.0	1.0
0.0	22.0	22.0	1.0
0.0	193.0	193.0	1.0
157.0	0.0	157.0	0.0
22.0	0.0	22.0	0.0
1977.0	0.0	1977.0	0.0
0.0	12.0	12.0	1.0
9438.0	0.0	9438.0	0.0
1216.0	0.0	1216.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
49.0	0.0	49.0	0.0
11.0	0.0	11.0	0.0
5.0	0.0	5.0	0.0
11.0	0.0	11.0	0.0
0.0	6.0	6.0	1.0
0.0	96.0	96.0	1.0
25.0	0.0	25.0	0.0
16.0	0.0	16.0	0.0
19.0	0.0	19.0	0.0
5.0	0.0	5.0	0.0
42.0	0.0	42.0	0.0
147.0	0.0	147.0	0.0
128.0	0.0	128.0	0.0
88.0	0.0	88.0	0.0
0.0	35.0	35.0	1.0
0.0	511.0	511.0	1.0
211.0	0.0	211.0	0.0
97.0	0.0	97.0	0.0
6.0	0.0	6.0	0.0
31.0	0.0	31.0	0.0
6.0	0.0	6.0	0.0
607.0	0.0	607.0	0.0
251.0	0.0	251.0	0.0
10.0	0.0	10.0	0.0
6.0	0.0	6.0	0.0
29.0	0.0	29.0	0.0
679.0	0.0	679.0	0.0
3874.0	0.0	3874.0	0.0
31.0	0.0	31.0	0.0
1353.0	0.0	1353.0	0.0
1293.0	0.0	1293.0	0.0
5.0	0.0	5.0	0.0
286.0	0.0	286.0	0.0
22.0	0.0	22.0	0.0
23.0	0.0	23.0	0.0
262.0	0.0	262.0	0.0
736.0	0.0	736.0	0.0
5.0	0.0	5.0	0.0
64.0	0.0	64.0	0.0
437.0	0.0	437.0	0.0
266.0	0.0	266.0	0.0
83.0	0.0	83.0	0.0
11.0	0.0	11.0	0.0
25.0	0.0	25.0	0.0
0.0	11.0	11.0	1.0
22134.0	0.0	22134.0	0.0
2067.0	0.0	2067.0	0.0
57.0	0.0	57.0	0.0
275.0	0.0	275.0	0.0
5.0	0.0	5.0	0.0
29.0	0.0	29.0	0.0
839.0	0.0	839.0	0.0
5.0	0.0	5.0	0.0
785.0	0.0	785.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
16.0	0.0	16.0	0.0
48.0	0.0	48.0	0.0
0.0	11.0	11.0	1.0
139626.0	28.0	139654.0	0.000200495510333
23.0	0.0	23.0	0.0
201.0	0.0	201.0	0.0
1157.0	0.0	1157.0	0.0
11.0	0.0	11.0	0.0
60.0	0.0	60.0	0.0
58.0	0.0	58.0	0.0
25.0	0.0	25.0	0.0
12.0	0.0	12.0	0.0
29.0	0.0	29.0	0.0
450.0	0.0	450.0	0.0
10.0	0.0	10.0	0.0
95.0	0.0	95.0	0.0
204.0	0.0	204.0	0.0
0.0	62.0	62.0	1.0
60.0	0.0	60.0	0.0
10.0	0.0	10.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
652.0	0.0	652.0	0.0
15.0	0.0	15.0	0.0
6.0	0.0	6.0	0.0
2539.0	0.0	2539.0	0.0
391.0	0.0	391.0	0.0
90641.0	0.0	90641.0	0.0
10.0	0.0	10.0	0.0
5.0	0.0	5.0	0.0
20.0	0.0	20.0	0.0
1461813.0	2873.0	1464686.0	0.00196151256993
5.0	0.0	5.0	0.0
1241.0	0.0	1241.0	0.0
25.0	0.0	25.0	0.0
18.0	0.0	18.0	0.0
77.0	0.0	77.0	0.0
32.0	0.0	32.0	0.0
381.0	0.0	381.0	0.0
0.0	1475.0	1475.0	1.0
53.0	0.0	53.0	0.0
85667.0	22.0	85689.0	0.000256742405676
817.0	0.0	817.0	0.0
0.0	306.0	306.0	1.0
45.0	0.0	45.0	0.0
0.0	265.0	265.0	1.0
0.0	5.0	5.0	1.0
11.0	0.0	11.0	0.0
27.0	0.0	27.0	0.0
116.0	0.0	116.0	0.0
11.0	0.0	11.0	0.0
16.0	0.0	16.0	0.0
0.0	5.0	5.0	1.0
0.0	38.0	38.0	1.0
0.0	78.0	78.0	1.0
0.0	121.0	121.0	1.0
0.0	127.0	127.0	1.0
0.0	5.0	5.0	1.0
0.0	11.0	11.0	1.0
10.0	0.0	10.0	0.0
0.0	2058.0	2058.0	1.0
0.0	5.0	5.0	1.0
0.0	21443.0	21443.0	1.0
10.0	0.0	10.0	0.0
1430.0	0.0	1430.0	0.0
60.0	0.0	60.0	0.0
0.0	47.0	47.0	1.0
0.0	17.0	17.0	1.0
0.0	5.0	5.0	1.0
0.0	2278.0	2278.0	1.0
0.0	1579.0	1579.0	1.0
0.0	2438.0	2438.0	1.0
0.0	10.0	10.0	1.0
0.0	50.0	50.0	1.0
0.0	878.0	878.0	1.0
0.0	5.0	5.0	1.0
0.0	1660.0	1660.0	1.0
45.0	0.0	45.0	0.0
0.0	1225.0	1225.0	1.0
17.0	0.0	17.0	0.0
0.0	327.0	327.0	1.0
0.0	10.0	10.0	1.0
31.0	0.0	31.0	0.0
0.0	15.0	15.0	1.0
0.0	727.0	727.0	1.0
0.0	1493.0	1493.0	1.0
0.0	205.0	205.0	1.0
0.0	7.0	7.0	1.0
26.0	167194.0	167220.0	0.999844516206
0.0	1359.0	1359.0	1.0
0.0	2109.0	2109.0	1.0
0.0	282.0	282.0	1.0
0.0	5.0	5.0	1.0
852.0	426018.0	426870.0	0.998004076182
0.0	153.0	153.0	1.0
0.0	10.0	10.0	1.0
5.0	0.0	5.0	0.0
18956.0	0.0	18956.0	0.0
5.0	171.0	176.0	0.971590909091
0.0	85.0	85.0	1.0
2101.0	0.0	2101.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
0.0	1595.0	1595.0	1.0
0.0	80.0	80.0	1.0
11.0	0.0	11.0	0.0
0.0	60.0	60.0	1.0
0.0	68.0	68.0	1.0
0.0	190.0	190.0	1.0
273.0	0.0	273.0	0.0
0.0	5.0	5.0	1.0
2446.0	0.0	2446.0	0.0
228.0	0.0	228.0	0.0
0.0	2214.0	2214.0	1.0
0.0	59.0	59.0	1.0
0.0	10.0	10.0	1.0
0.0	19.0	19.0	1.0
0.0	5.0	5.0	1.0
10.0	0.0	10.0	0.0
147.0	0.0	147.0	0.0
147.0	0.0	147.0	0.0
278.0	0.0	278.0	0.0
5.0	0.0	5.0	0.0
0.0	683.0	683.0	1.0
179.0	38462.0	38641.0	0.99536761471
0.0	60.0	60.0	1.0
0.0	77.0	77.0	1.0
0.0	40.0	40.0	1.0
33.0	0.0	33.0	0.0
0.0	35.0	35.0	1.0
0.0	20.0	20.0	1.0
0.0	5.0	5.0	1.0
5.0	0.0	5.0	0.0
0.0	289.0	289.0	1.0
0.0	38.0	38.0	1.0
0.0	5.0	5.0	1.0
0.0	1041.0	1041.0	1.0
5.0	0.0	5.0	0.0
5.0	1066.0	1071.0	0.99533146592
0.0	32.0	32.0	1.0
0.0	5.0	5.0	1.0
0.0	10.0	10.0	1.0
0.0	5.0	5.0	1.0
0.0	56.0	56.0	1.0
23.0	0.0	23.0	0.0
0.0	3691.0	3691.0	1.0
0.0	3791.0	3791.0	1.0
21.0	0.0	21.0	0.0
5.0	154096.0	154101.0	0.999967553747
0.0	11.0	11.0	1.0
0.0	36.0	36.0	1.0
0.0	2699.0	2699.0	1.0
0.0	375.0	375.0	1.0
0.0	49.0	49.0	1.0
0.0	771.0	771.0	1.0
5.0	0.0	5.0	0.0
0.0	407.0	407.0	1.0
0.0	5.0	5.0	1.0
0.0	242.0	242.0	1.0
0.0	470.0	470.0	1.0
0.0	3958.0	3958.0	1.0
0.0	5.0	5.0	1.0
0.0	15.0	15.0	1.0
0.0	100.0	100.0	1.0
12461.0	0.0	12461.0	0.0
2879.0	0.0	2879.0	0.0
0.0	408.0	408.0	1.0
0.0	60.0	60.0	1.0
2601.0	0.0	2601.0	0.0
43.0	0.0	43.0	0.0
201.0	0.0	201.0	0.0
10.0	0.0	10.0	0.0
0.0	10.0	10.0	1.0
0.0	6812.0	6812.0	1.0
0.0	5.0	5.0	1.0
0.0	4843.0	4843.0	1.0
0.0	177.0	177.0	1.0
13819.0	604966.0	618785.0	0.977667525877
6.0	0.0	6.0	0.0
1619.0	0.0	1619.0	0.0
18.0	0.0	18.0	0.0
0.0	413.0	413.0	1.0
10.0	0.0	10.0	0.0
60.0	0.0	60.0	0.0
345.0	0.0	345.0	0.0
12.0	0.0	12.0	0.0
25.0	0.0	25.0	0.0
0.0	5.0	5.0	1.0
10.0	0.0	10.0	0.0
0.0	23.0	23.0	1.0
26.0	0.0	26.0	0.0
3468.0	0.0	3468.0	0.0
0.0	953.0	953.0	1.0
12.0	0.0	12.0	0.0
0.0	1032.0	1032.0	1.0
2681.0	0.0	2681.0	0.0
293.0	0.0	293.0	0.0
5.0	0.0	5.0	0.0
390.0	0.0	390.0	0.0
15.0	0.0	15.0	0.0
5.0	16240.0	16245.0	0.999692212989
1973.0	0.0	1973.0	0.0
1138.0	0.0	1138.0	0.0
56.0	0.0	56.0	0.0
45.0	0.0	45.0	0.0
62.0	0.0	62.0	0.0
7296.0	392333.0	399629.0	0.981743066694
332.0	0.0	332.0	0.0
0.0	204.0	204.0	1.0
0.0	126.0	126.0	1.0
22.0	0.0	22.0	0.0
29.0	0.0	29.0	0.0
31.0	0.0	31.0	0.0
3903.0	0.0	3903.0	0.0
0.0	70.0	70.0	1.0
11.0	0.0	11.0	0.0
0.0	361.0	361.0	1.0
10.0	0.0	10.0	0.0
1038060.0	2102.0	1040162.0	0.00202083906161
21.0	0.0	21.0	0.0
7.0	0.0	7.0	0.0
24.0	0.0	24.0	0.0
52.0	0.0	52.0	0.0
11.0	0.0	11.0	0.0
3823.0	0.0	3823.0	0.0
25.0	0.0	25.0	0.0
519.0	0.0	519.0	0.0
63.0	0.0	63.0	0.0
314.0	0.0	314.0	0.0
10.0	0.0	10.0	0.0
38.0	0.0	38.0	0.0
0.0	97.0	97.0	1.0
5.0	0.0	5.0	0.0
203.0	0.0	203.0	0.0
0.0	16.0	16.0	1.0
0.0	5.0	5.0	1.0
5.0	0.0	5.0	0.0
1700.0	213432.0	215132.0	0.992097874793
1554.0	0.0	1554.0	0.0
0.0	7.0	7.0	1.0
0.0	10.0	10.0	1.0
917.0	0.0	917.0	0.0
0.0	10.0	10.0	1.0
0.0	5.0	5.0	1.0
5.0	0.0	5.0	0.0
0.0	802.0	802.0	1.0
24.0	0.0	24.0	0.0
0.0	141.0	141.0	1.0
0.0	428.0	428.0	1.0
0.0	6.0	6.0	1.0
23.0	8866.0	8889.0	0.997412532343
41.0	0.0	41.0	0.0
1418.0	0.0	1418.0	0.0
0.0	7.0	7.0	1.0
0.0	5.0	5.0	1.0
0.0	34.0	34.0	1.0
0.0	18.0	18.0	1.0
0.0	12.0	12.0	1.0
0.0	77.0	77.0	1.0
0.0	2564.0	2564.0	1.0
0.0	23.0	23.0	1.0
49.0	0.0	49.0	0.0
42.0	0.0	42.0	0.0
5.0	0.0	5.0	0.0
17.0	0.0	17.0	0.0
5.0	0.0	5.0	0.0
10.0	0.0	10.0	0.0
186.0	0.0	186.0	0.0
5.0	0.0	5.0	0.0
